h2,h3,href,text,url_name,download
Law Enforcement Agencies,New York,https://www.justice.gov/crt/about/spl/documents/schenectady_ta.pdf,Technical Assistance Letter (2003),law_enforcement_agencies_new_york_technical_assistance_letter_2003,PDF
Law Enforcement Agencies,New York,https://www.justice.gov/crt/about/spl/documents/suffolkPD_TA_9-13-11.pdf,Technical Assistance Letter (2011),law_enforcement_agencies_new_york_technical_assistance_letter_2011,PDF
Law Enforcement Agencies,New York,https://www.justice.gov/crt/about/spl/documents/suffolk_agreement_1-13-14.pdf,Settlement Agreement (2014),law_enforcement_agencies_new_york_settlement_agreement_2014,PDF
Law Enforcement Agencies,New York,https://www.justice.gov/crt/about/spl/documents/suffolk_agreement_spanish.pdf,"Settlement Agreement (Spanish, 2014)",law_enforcement_agencies_new_york_settlement_agreement_spanish_2014,PDF
Law Enforcement Agencies,New York,https://www.justice.gov/crt/about/spl/documents/YonkersPD_talet_06-09-09.pdf,Technical Assistance Letter (2009),law_enforcement_agencies_new_york_technical_assistance_letter_2009,PDF
Law Enforcement Agencies,New York,https://www.justice.gov/crt/case-document/yonkers-police-department-settlement-agreement,Settlement Agreement (2016),law_enforcement_agencies_new_york_settlement_agreement_2016,Case Document
Law Enforcement Agencies,North Carolina,https://www.justice.gov/crt/about/spl/documents/Alamance_Complaint_07-14-11.pdf,Rule 4.2 Complaint (2011),law_enforcement_agencies_north_carolina_rule_4_2_complaint_2011,PDF
Law Enforcement Agencies,North Carolina,https://www.justice.gov/crt/about/spl/documents/acso_findings_9-18-12.pdf,"Findings Letter (2012, English)",law_enforcement_agencies_north_carolina_findings_letter_2012_english,PDF
Law Enforcement Agencies,North Carolina,https://www.justice.gov/crt/about/spl/documents/acso_findings_esp_9-17-12.pdf,"Findings Letter (2012, Spanish)",law_enforcement_agencies_north_carolina_findings_letter_2012_spanish,PDF
Law Enforcement Agencies,North Carolina,https://www.justice.gov/crt/about/spl/documents/acso_complaint_12-20-12.pdf,Complaint (2012),law_enforcement_agencies_north_carolina_complaint_2012,PDF
Law Enforcement Agencies,North Carolina,https://www.justice.gov/crt/case-document/united-states-v-johnson-opinion-and-order,Opinion and Order (2015),law_enforcement_agencies_north_carolina_opinion_and_order_2015,Case Document
Law Enforcement Agencies,North Carolina,https://www.justice.gov/crt/case-document/united-states-v-alamance-county-settlement-agreement,Settlement Agreement (2016),law_enforcement_agencies_north_carolina_settlement_agreement_2016,Case Document
Law Enforcement Agencies,Ohio,https://www.justice.gov/crt/about/spl/documents/cleveland_findings_12-4-14.pdf,Findings Letter (2014),law_enforcement_agencies_ohio_findings_letter_2014,PDF
Law Enforcement Agencies,Ohio,https://www.justice.gov/crt/about/spl/documents/cleveland_complaint_5-26-15.pdf,Complaint (2015),law_enforcement_agencies_ohio_complaint_2015,PDF
Law Enforcement Agencies,Ohio,https://www.justice.gov/crt/case-document/united-states-v-city-cleveland-consent-decree,Consent Decree (2015),law_enforcement_agencies_ohio_consent_decree_2015,Case Document
Law Enforcement Agencies,Ohio,https://www.justice.gov/crt/case-document/file/1554121/download,Amended Consent Decree (2022),law_enforcement_agencies_ohio_amended_consent_decree_2022,Case Document
Law Enforcement Agencies,Ohio,https://www.justice.gov/crt/case-document/file/1554126/download,Order Approving Amended Consent Decree (2022),law_enforcement_agencies_ohio_order_approving_amended_consent_decree_2022,Case Document
Law Enforcement Agencies,Ohio,https://www.justice.gov/media/1263801/dl?inline,Request for Independent Monitor (2022),law_enforcement_agencies_ohio_request_for_independent_monitor_2022,Media
Law Enforcement Agencies,Ohio,https://www.justice.gov/crt/about/spl/documents/wpd_talet_3-2-06.pdf,Technical Assistance Letter (2006),law_enforcement_agencies_ohio_technical_assistance_letter_2006,PDF
Law Enforcement Agencies,Ohio,https://www.justice.gov/crt/about/spl/documents/warrenpd_settlement_1-26-12.pdf,Settlement (2012),law_enforcement_agencies_ohio_settlement_2012,PDF
Law Enforcement Agencies,Oklahoma,https://www.justice.gov/media/1382351/dl,Findings Report (2025),law_enforcement_agencies_oklahoma_findings_report_2025,Media
Law Enforcement Agencies,Oklahoma,https://www.justice.gov/media/1382366/dl,Findings Report Executive Summary (2025),law_enforcement_agencies_oklahoma_findings_report_executive_summary_2025,Media
Law Enforcement Agencies,Oklahoma,https://www.justice.gov/media/1385896/dl,Findings Report Executive Summary 2025 (Spanish),law_enforcement_agencies_oklahoma_findings_report_executive_summary_2025_spanish,Media
Law Enforcement Agencies,Oregon,https://www.justice.gov/crt/about/spl/documents/ppb_findings_9-12-12.pdf,Findings Letter (2012),law_enforcement_agencies_oregon_findings_letter_2012,PDF
Law Enforcement Agencies,Oregon,https://www.justice.gov/crt/about/spl/documents/ppb_complaint_12-17-12.pdf,Complaint (2012),law_enforcement_agencies_oregon_complaint_2012,PDF
Law Enforcement Agencies,Oregon,https://justice.gov/crt/case-document/file/1210266/download,Amended Settlement Agreement (2018),law_enforcement_agencies_oregon_amended_settlement_agreement_2018,Case Document
Law Enforcement Agencies,Oregon,https://www.justice.gov/crt/case-document/file/1573106/download,Revised Settlement Agreement (2023),law_enforcement_agencies_oregon_revised_settlement_agreement_2023,Case Document
Law Enforcement Agencies,Oregon,https://www.justice.gov/media/1279401/dl?inline,Order Entering Revised Settlement Agreement (2023),law_enforcement_agencies_oregon_order_entering_revised_settlement_agreement_2023,Media
Law Enforcement Agencies,Oregon,https://www.justice.gov/crt/media/1348671/dl?inline,Order and Further Amended Settlement Agreement (2024),law_enforcement_agencies_oregon_order_and_further_amended_settlement_agreement_2024,Media
Law Enforcement Agencies,Puerto Rico,https://www.justice.gov/crt/about/spl/documents/prpd_letter.pdf,"Findings Letter (2011, English)",law_enforcement_agencies_puerto_rico_findings_letter_2011_english,PDF
Law Enforcement Agencies,Puerto Rico,https://www.justice.gov/crt/about/spl/documents/prpd_letter_espanol.pdf,"Findings Letter (2011, Spanish)",law_enforcement_agencies_puerto_rico_findings_letter_2011_spanish,PDF
Law Enforcement Agencies,Puerto Rico,https://www.justice.gov/crt/about/spl/documents/prpd_complaint_12-21-12.pdf,Complaint (2012),law_enforcement_agencies_puerto_rico_complaint_2012,PDF
Law Enforcement Agencies,Puerto Rico,https://www.justice.gov/crt/about/spl/documents/prpd_agreement_7-17-13.pdf,"Settlement Agreement (2013, English)",law_enforcement_agencies_puerto_rico_settlement_agreement_2013_english,PDF
Law Enforcement Agencies,Puerto Rico,https://www.justice.gov/crt/about/spl/documents/prpd_agreement_span_7-7-14.pdf,"Settlement Agreement (2013, Spanish)",law_enforcement_agencies_puerto_rico_settlement_agreement_2013_spanish,PDF
Law Enforcement Agencies,Tennessee,https://www.justice.gov/media/1379096/dl,Findings Report (2024) ,law_enforcement_agencies_tennessee_findings_report_2024,Media
Law Enforcement Agencies,Tennessee,https://www.justice.gov/media/1379106/dl,Findings Report Executive Summary (2024),law_enforcement_agencies_tennessee_findings_report_executive_summary_2024,Media
Law Enforcement Agencies,Virgin Islands,https://www.justice.gov/crt/about/spl/documents/virgin_island_pd_talet_10-5-05.pdf,Technical Assistance Letter (2005),law_enforcement_agencies_virgin_islands_technical_assistance_letter_2005,PDF
Law Enforcement Agencies,Virgin Islands,https://www.justice.gov/crt/about/spl/documents/VIPD_Complaint_12-23-08.pdf,Complaint (2008),law_enforcement_agencies_virgin_islands_complaint_2008,PDF
Law Enforcement Agencies,Virgin Islands,https://www.justice.gov/crt/about/spl/documents/VIPD_CD_03-23-09.pdf,Settlement (2009),law_enforcement_agencies_virgin_islands_settlement_2009,PDF
Law Enforcement Agencies,Washington,https://www.justice.gov/crt/about/spl/documents/spd_findletter_12-16-11.pdf,Findings Letter (2011),law_enforcement_agencies_washington_findings_letter_2011,PDF
Law Enforcement Agencies,Washington,https://www.justice.gov/crt/about/spl/documents/spd_complaint_7-27-12.pdf,Complaint (2012),law_enforcement_agencies_washington_complaint_2012,PDF
Law Enforcement Agencies,Washington,https://www.justice.gov/crt/about/spl/documents/spd_consentdecree_7-27-12.pdf,Settlement Agreement (2012),law_enforcement_agencies_washington_settlement_agreement_2012,PDF
Law Enforcement Agencies,Washington,https://www.justice.gov/crt/about/spl/documents/spd_orderapprovingsettlement_9-21-12.pdf,Order Modifying and Preliminarily Approving Agreement (2012),law_enforcement_agencies_washington_order_modifying_and_preliminarily_approving_agreement_2012,PDF
FACE,California,https://www.justice.gov/media/1393176/dl,Statement of Interest (2025),face_california_statement_of_interest_2025,Media
FACE,Colorado,https://www.justice.gov/crt/case-document/file/1537446/download,Complaint (2011),face_colorado_complaint_2011,Case Document
FACE,Colorado,https://www.justice.gov/crt/case-document/file/1549156/download, Memorandum in Support of Motion for Preliminary Injunctive Relief (2011),face_colorado_memorandum_in_support_of_motion_for_preliminary_injunctive_relief_2011,Case Document
FACE,Colorado,https://www.justice.gov/crt/case-document/file/1549161/download,Opposition to Defendant's Motion to Dismiss (2011),face_colorado_opposition_to_defendants_motion_to_dismiss_2011,Case Document
FACE,Colorado,https://www.justice.gov/crt/case-document/file/1537451/download,Consent Decree (2011),face_colorado_consent_decree_2011,Case Document
FACE,Colorado,https://www.justice.gov/crt/case-document/file/1549166/download,Opposition to Motion for Permission to Intervene (2011),face_colorado_opposition_to_motion_for_permission_to_intervene_2011,Case Document
FACE,Colorado,https://www.justice.gov/crt/case-document/file/1549171/download,Opposition to Defendant's Renewed Motion to Dismiss (2011),face_colorado_opposition_to_defendants_renewed_motion_to_dismiss_2011,Case Document
FACE,Colorado,https://www.justice.gov/crt/case-document/file/1549176/download,Reply to Defendant's Opposition to Motion for Preliminary Injunction (2011),face_colorado_reply_to_defendants_opposition_to_motion_for_preliminary_injunction_2011,Case Document
FACE,Colorado,https://www.justice.gov/crt/case-document/file/1537456/download,Order (2011),face_colorado_order_2011,Case Document
FACE,Colorado,https://www.justice.gov/crt/case-document/file/1549186/download,Renewed Motion for a Protective Order (2011),face_colorado_renewed_motion_for_a_protective_order_2011,Case Document
FACE,Colorado,https://www.justice.gov/crt/case-document/file/1549191/download,Motion to Compel Defendant to Produce Documents (2011),face_colorado_motion_to_compel_defendant_to_produce_documents_2011,Case Document
FACE,Colorado,https://www.justice.gov/crt/case-document/file/1549206/download,Motion for Adverse Inferences Against Defendant (2012),face_colorado_motion_for_adverse_inferences_against_defendant_2012,Case Document
FACE,Colorado,https://www.justice.gov/crt/case-document/file/1549211/download,Motion to Exclude Expert Opinion Testimony (2012),face_colorado_motion_to_exclude_expert_opinion_testimony_2012,Case Document
FACE,Colorado,https://www.justice.gov/media/1257441/dl?inline,Opposition to Defendant's Motion in Limine (2012),face_colorado_opposition_to_defendants_motion_in_limine_2012,Media
FACE,District of Columbia,https://www.justice.gov/crt/about/spl/documents/alawcomp.php,   |   Complaint (1998),face_district_of_columbia_complaint_1998,NA
FACE,District of Columbia,https://www.justice.gov/crt/case-document/file/1537051/download,Injunction Order (2002),face_district_of_columbia_injunction_order_2002,Case Document
FACE,District of Columbia,https://www.justice.gov/crt/case-document/file/1537116/download,Consent Decree (2002),face_district_of_columbia_consent_decree_2002,Case Document
FACE,District of Columbia,https://www.justice.gov/media/1246801/dl?inline,Injunction Order (Post Appeal 2004),face_district_of_columbia_injunction_order_post_appeal_2004,Media
FACE,District of Columbia,https://www.justice.gov/crt/about/spl/documents/FACE_RettaComplaint_7-14-11.pdf,Complaint (2011),face_district_of_columbia_complaint_2011,PDF
FACE,District of Columbia,https://www.justice.gov/crt/case-document/file/1543431/download,Motion to Dismiss (2011),face_district_of_columbia_motion_to_dismiss_2011,Case Document
FACE,District of Columbia,https://www.justice.gov/crt/case-document/file/1537676/download,Consent Judgment (2013),face_district_of_columbia_consent_judgment_2013,Case Document
FACE,District of Columbia,https://www.justice.gov/media/1247671/dl?inline,Order Approving Consent Judgment (2013),face_district_of_columbia_order_approving_consent_judgment_2013,Media
FACE,Florida,https://www.justice.gov/crt/about/spl/documents/FACE_Pine_Complaint.pdf,Complaint (2010),face_florida_complaint_2010,PDF
FACE,Florida,https://www.justice.gov/media/1247481/dl?inline,Order (2012),face_florida_order_2012,Media
FACE,Florida,https://www.justice.gov/media/1247481/dl?inline,Settlement (2012),face_florida_settlement_2012,Media
FACE,Florida,https://www.justice.gov/crt/media/1358621/dl?inline,Amended Complaint (2024),face_florida_amended_complaint_2024,Media
FACE,Kansas,https://www.justice.gov/crt/about/spl/documents/FACE_Dillard_Complaint.pdf,   |   Complaint (2011),face_kansas_complaint_2011,PDF
FACE,Kansas,https://www.justice.gov/crt/case-document/file/1545951/download,Motion for Preliminary Injunctive Relief (2011),face_kansas_motion_for_preliminary_injunctive_relief_2011,Case Document
FACE,Kansas,https://www.justice.gov/crt/case-document/file/1545956/download,Opposition to Defendant's Motion to Dismiss (2011),face_kansas_opposition_to_defendants_motion_to_dismiss_2011,Case Document
FACE,Kansas,https://www.justice.gov/crt/case-document/file/1545961/download,Motion to Dismiss Defendant's Counterclaims (2012),face_kansas_motion_to_dismiss_defendants_counterclaims_2012,Case Document
FACE,Kansas,https://www.justice.gov/crt/case-document/file/1545971/download,Opposition to Dismiss Motion for Summary Judgement (2012),face_kansas_opposition_to_dismiss_motion_for_summary_judgement_2012,Case Document
FACE,Kansas,https://www.justice.gov/crt/case-document/file/1545981/download,Opposition to Defendant's Motion to Amend Counterclaim (2012),face_kansas_opposition_to_defendants_motion_to_amend_counterclaim_2012,Case Document
FACE,Kansas,https://www.justice.gov/crt/case-document/file/1545986/download,Opposition to Defendant's Motion for Reconsideration (2012),face_kansas_opposition_to_defendants_motion_for_reconsideration_2012,Case Document
FACE,Kansas,https://www.justice.gov/crt/case-document/file/1545991/download,Memorandum in Suppport of Motion to Compel (2012),face_kansas_memorandum_in_suppport_of_motion_to_compel_2012,Case Document
FACE,Kansas,https://www.justice.gov/crt/case-document/file/1545996/download,Motion for Privacy Act Protective Order (2012),face_kansas_motion_for_privacy_act_protective_order_2012,Case Document
FACE,Kansas,https://www.justice.gov/crt/case-document/file/1546026/download,Response to Defendant's Second Motion to Dismiss (2016),face_kansas_response_to_defendants_second_motion_to_dismiss_2016,Case Document
FACE,Kansas,https://www.justice.gov/crt/case-document/file/1546031/download,Motion to Exclude Evidence of Victim's Personal Medical History (2016),face_kansas_motion_to_exclude_evidence_of_victims_personal_medical_history_2016,Case Document
FACE,Kansas,https://www.justice.gov/crt/case-document/file/1546061/download,Motion to Limit the Scope of Testimony (2016),face_kansas_motion_to_limit_the_scope_of_testimony_2016,Case Document
FACE,Kansas,https://www.justice.gov/media/1246551/dl?inline,Verdict (2016),face_kansas_verdict_2016,Media
FACE,Kentucky,https://www.justice.gov/crt/about/spl/documents/FACE_Hamilton_Complaint.pdf,   |   Complaint (2011),face_kentucky_complaint_2011,PDF
FACE,Kentucky,https://www.justice.gov/crt/case-document/file/1546216/download,Opposition to Defendant's Motion to Strike and Motion to Dismiss (2011),face_kentucky_opposition_to_defendants_motion_to_strike_and_motion_to_dismiss_2011,Case Document
FACE,Kentucky,https://www.justice.gov/crt/case-document/file/1546221/download,Motion to Strike Defendant's Third Party Complaint (2011,face_kentucky_motion_to_strike_defendants_third_party_complaint_2011,Case Document
FACE,Kentucky,https://www.justice.gov/crt/case-document/file/1546226/download,Motion for Summary Judgement (2012),face_kentucky_motion_for_summary_judgement_2012,Case Document
FACE,Kentucky,https://www.justice.gov/crt/case-document/file/1546231/download,Reply in Support of its Motion for Summary Judgement (2012),face_kentucky_reply_in_support_of_its_motion_for_summary_judgement_2012,Case Document
FACE,Kentucky,https://www.justice.gov/crt/case-document/file/1546236/download,Motion to Preclude Witness Testimony (2012),face_kentucky_motion_to_preclude_witness_testimony_2012,Case Document
FACE,Kentucky,https://www.justice.gov/media/1246611/dl?inline,Dismissal (2013),face_kentucky_dismissal_2013,Media
FACE,Kentucky,https://www.justice.gov/crt/case-document/file/1059891/download,|   Complaint (2017),face_kentucky_complaint_2017,Case Document
FACE,Kentucky,https://www.justice.gov/crt/case-document/file/1547426/download, Motion for Temporary Restraining Order and Preliminary Injunction (2017),face_kentucky_motion_for_temporary_restraining_order_and_preliminary_injunction_2017,Case Document
FACE,Kentucky,https://www.justice.gov/crt/case-document/file/1059906/download,Order (2017),face_kentucky_order_2017,Case Document
FACE,Kentucky,https://www.justice.gov/crt/case-document/file/1547441/download,Motion for Leave to Withhold Patient's Identity and Prevent Disclosure of Identifying Information and Records (2017),face_kentucky_motion_for_leave_to_withhold_patients_identity_and_prevent_disclosure_of_identifying_information_and_records_2017,Case Document
FACE,Kentucky,https://www.justice.gov/crt/case-document/file/1547446/download,Response in Opposition to Motion to Alter Amend or Vacate Denial of Intervention (2017),face_kentucky_response_in_opposition_to_motion_to_alter_amend_or_vacate_denial_of_intervention_2017,Case Document
FACE,Kentucky,https://www.justice.gov/media/1255861/dl?inline,Opposition to Defendant's Motion for Summary Judgement (2018),face_kentucky_opposition_to_defendants_motion_for_summary_judgement_2018,Media
FACE,Mississippi,https://www.justice.gov/crt/about/spl/documents/us_v_mcmillan_coverpage_4-29-08.php,Settlement (2008),face_mississippi_settlement_2008,NA
FACE,Missouri,https://www.justice.gov/crt/case-document/file/1536656/download,Complaint (1994),face_missouri_complaint_1994,Case Document
FACE,Missouri,https://www.justice.gov/media/1246606/dl?inline,Order (1996),face_missouri_order_1996,Media
FACE,New Jersey,https://www.justice.gov/crt/case-document/file/1569806/download,Complaint (2022),face_new_jersey_complaint_2022,Case Document
FACE,New Jersey,https://www.justice.gov/media/1275811/dl?inline,Consent Decree (2022),face_new_jersey_consent_decree_2022,Media
FACE,New Jersey,https://www.justice.gov/media/1247676/dl?inline,   |   Complaint (2nd Amended 1996),face_new_jersey_complaint_2nd_amended_1996,Media
FACE,Ohio,https://www.justice.gov/crt/media/1352741/dl?inline, Complaint (2024),face_ohio_complaint_2024,Media
FACE,Ohio,https://www.justice.gov/crt/case-document/file/1537701/download,   |   Alaw Consent Decree and Order (1998),face_ohio_alaw_consent_decree_and_order_1998,Case Document
FACE,Ohio,https://www.justice.gov/crt/case-document/file/1537706/download,Anderson Consent Decree (1998),face_ohio_anderson_consent_decree_1998,Case Document
FACE,Ohio,https://www.justice.gov/crt/case-document/file/1537711/download,Benhem Consent Decree (1998),face_ohio_benhem_consent_decree_1998,Case Document
FACE,Ohio,https://www.justice.gov/crt/case-document/file/1537716/download,Mechanic Consent Decree and Order (1998),face_ohio_mechanic_consent_decree_and_order_1998,Case Document
FACE,Ohio,https://www.justice.gov/crt/case-document/file/1537721/download,Mechanic Consent Decree (1998),face_ohio_mechanic_consent_decree_1998,Case Document
FACE,Ohio,https://www.justice.gov/crt/case-document/file/1537726/download,Mehaffie Consent Decree and Order (1998),face_ohio_mehaffie_consent_decree_and_order_1998,Case Document
FACE,Ohio,https://www.justice.gov/crt/case-document/file/1537731/download,Order MSJ and Permanent Injuction (1998),face_ohio_order_msj_and_permanent_injuction_1998,Case Document
FACE,Ohio,https://www.justice.gov/media/1247716/dl?inline,Thomas Consent Decree (1998),face_ohio_thomas_consent_decree_1998,Media
FACE,Ohio,https://www.justice.gov/media/1246746/dl?inline,   |   Order (2009),face_ohio_order_2009,Media
FACE,Pennsylvania,https://www.justice.gov/media/1250521/dl?inline,Motion Preliminary Junction (2007),face_pennsylvania_motion_preliminary_junction_2007,Media
FACE,Pennsylvania,https://www.justice.gov/crt/case-document/file/1536596/download,Complaint (2009),face_pennsylvania_complaint_2009,Case Document
FACE,Pennsylvania,https://www.justice.gov/media/1246596/dl?inline,Order (2009),face_pennsylvania_order_2009,Media
FACE,Pennsylvania,https://www.justice.gov/crt/case-document/file/1536701/download,Complaint (2007),face_pennsylvania_complaint_2007,Case Document
FACE,Pennsylvania,https://www.justice.gov/crt/case-document/file/1536711/download,Order (2007),face_pennsylvania_order_2007,Case Document
FACE,Pennsylvania,https://www.justice.gov/media/1250531/dl?inline,Opposition Motion to Dismiss (2007),face_pennsylvania_opposition_motion_to_dismiss_2007,Media
FACE,Pennsylvania,https://www.justice.gov/crt/media/1365391/dl?inline,Complaint (2024),face_pennsylvania_complaint_2024,Media
FACE,Pennsylvania,https://www.justice.gov/crt/case-document/file/1537251/download,   |   Complaint (2011),face_pennsylvania_complaint_2011,Case Document
FACE,Pennsylvania,https://www.justice.gov/media/1246896/dl?inline,Order (2012),face_pennsylvania_order_2012,Media
FACE,Tennessee,https://www.justice.gov/media/1240346/dl?inline,Statement of Interest (2022),face_tennessee_statement_of_interest_2022,Media
FACE,Texas,https://www.justice.gov/crt/about/spl/documents/FACE_Gaona_Complaint.pdf,Complaint (2010),face_texas_complaint_2010,PDF
FACE,Texas,https://www.justice.gov/crt/case-document/file/1541496/download,Motion to Strike (2010),face_texas_motion_to_strike_2010,Case Document
FACE,Texas,https://www.justice.gov/crt/case-document/file/1541501/download,Motion to Dismiss First-Amended Counterclaim (2010),face_texas_motion_to_dismiss_first_amended_counterclaim_2010,Case Document
FACE,Texas,https://www.justice.gov/crt/case-document/file/1541506/download,Motion to Dismiss Second-Amended Counterclaim (2010),face_texas_motion_to_dismiss_second_amended_counterclaim_2010,Case Document
FACE,Texas,https://www.justice.gov/media/1250616/dl?inline,Motion to Dismiss Defendant's Counterclaim (2010),face_texas_motion_to_dismiss_defendants_counterclaim_2010,Media
FACE,Texas,https://www.justice.gov/crt/about/spl/documents/FACE_Gaona_ConsentJudgment.pdf,Consent Judgment and Order of Approval (2011),face_texas_consent_judgment_and_order_of_approval_2011,PDF
FACE,Texas,https://www.justice.gov/media/1246861/dl?inline,   |   Consent Decree (1997),face_texas_consent_decree_1997,Media
FACE,Texas,https://www.justice.gov/media/1246906/dl?inline,Order (1998),face_texas_order_1998,Media
FACE,Washington,https://www.justice.gov/crt/about/spl/documents/FACE_Kroack_Complaint.pdf,   |   Complaint (2011),face_washington_complaint_2011,PDF
FACE,Washington,https://www.justice.gov/crt/about/spl/documents/FACE_Kroack_ConsentJudgment.pdf,Consent Judgment and Order of Approval (2011),face_washington_consent_judgment_and_order_of_approval_2011,PDF
Religious Exercise of Institutionalized Persons,Arkansas,https://www.justice.gov/media/1077601/dl?inline,Statement of Interest (2020),religious_exercise_of_institutionalized_persons_arkansas_statement_of_interest_2020,Media
Religious Exercise of Institutionalized Persons,Alabama,https://www.justice.gov/crt/about/spl/documents/limbaugh_SOI_04-08-11.pdf,Statement of Interest (2011),religious_exercise_of_institutionalized_persons_alabama_statement_of_interest_2011,PDF
Religious Exercise of Institutionalized Persons,California,https://www.justice.gov/crt/about/spl/documents/basra_intervention_03-15-2011.pdf,Complaint in Intervention (2011),religious_exercise_of_institutionalized_persons_california_complaint_in_intervention_2011,PDF
Religious Exercise of Institutionalized Persons,California,https://www.justice.gov/crt/about/spl/documents/basra_briefinsupportPI_05-23-2011.pdf,Brief in Support of Plaintiff's Motion for Preliminary Injunction (2011),religious_exercise_of_institutionalized_persons_california_brief_in_support_of_plaintiffs_motion_for_preliminary_injunction_2011,PDF
Religious Exercise of Institutionalized Persons,Connecticut,https://www.justice.gov/crt/media/1343716/dl?inline,Settlement Agreement (2024),religious_exercise_of_institutionalized_persons_connecticut_settlement_agreement_2024,Media
Religious Exercise of Institutionalized Persons,Florida,https://www.justice.gov/crt/about/spl/documents/floridadoc_complaint_8-14-12.pdf,Complaint (2012),religious_exercise_of_institutionalized_persons_florida_complaint_2012,PDF
Religious Exercise of Institutionalized Persons,Florida,https://www.justice.gov/media/991041/dl?inline,Order Terminating Injunction (2019),religious_exercise_of_institutionalized_persons_florida_order_terminating_injunction_2019,Media
Religious Exercise of Institutionalized Persons,Indiana,https://www.justice.gov/crt/about/spl/documents/willis_v_indoc_soi_01-14-11.pdf,Statement of Interest (2011),religious_exercise_of_institutionalized_persons_indiana_statement_of_interest_2011,PDF
Religious Exercise of Institutionalized Persons,Indiana,https://www.justice.gov/crt/about/spl/documents/willis_v_indoc_order_01-25-11.pdf,Order Denying Motion to Stay (2011),religious_exercise_of_institutionalized_persons_indiana_order_denying_motion_to_stay_2011,PDF
Religious Exercise of Institutionalized Persons,Michigan,https://www.justice.gov/crt/about/spl/documents/heard_soi_6-20-14.pdf,Statement of Interest (2014),religious_exercise_of_institutionalized_persons_michigan_statement_of_interest_2014,PDF
Religious Exercise of Institutionalized Persons,Michigan,https://www.justice.gov/media/1182126/dl?inline,Settlement Agreement (2021),religious_exercise_of_institutionalized_persons_michigan_settlement_agreement_2021,Media
Religious Exercise of Institutionalized Persons,North Carolina,https://www.justice.gov/crt/media/1363381/dl?inline,Settlement Agreement (2024),religious_exercise_of_institutionalized_persons_north_carolina_settlement_agreement_2024,Media
Religious Exercise of Institutionalized Persons,Pennsylvania,https://www.justice.gov/media/1068756/dl?inline,Statement of Interest (2020),religious_exercise_of_institutionalized_persons_pennsylvania_statement_of_interest_2020,Media
Religious Exercise of Institutionalized Persons,South Carolina,https://www.justice.gov/crt/about/spl/documents/prisonlegalnews_complaint_04-12-11.pdf,Complaint in Intervention (2011),religious_exercise_of_institutionalized_persons_south_carolina_complaint_in_intervention_2011,PDF
Religious Exercise of Institutionalized Persons,South Carolina,https://www.justice.gov/crt/about/spl/documents/PLN_consentinjunction_01-13-12.pdf,Consent Injunction (2012),religious_exercise_of_institutionalized_persons_south_carolina_consent_injunction_2012,PDF
Religious Exercise of Institutionalized Persons,South Dakota,https://www.justice.gov/crt/about/spl/documents/nact_SOI_7-16-12.pdf,Statement of Interest (2012),religious_exercise_of_institutionalized_persons_south_dakota_statement_of_interest_2012,PDF
Religious Exercise of Institutionalized Persons,South Dakota,http://www.justice.gov/crt/about/app/briefs/nactweber.pdf,Appellate Brief as Amicus (2013),religious_exercise_of_institutionalized_persons_south_dakota_appellate_brief_as_amicus_2013,PDF
Religious Exercise of Institutionalized Persons,Texas,https://www.justice.gov/crt/about/spl/documents/ali_soi_3-29-12.pdf,Statement of Interest (2012),religious_exercise_of_institutionalized_persons_texas_statement_of_interest_2012,PDF
Religious Exercise of Institutionalized Persons,Texas,https://www.justice.gov/crt/about/spl/documents/moussazadeh_SOI_04-08-11.pdf,Statement of Interest (2011),religious_exercise_of_institutionalized_persons_texas_statement_of_interest_2011,PDF
Religious Exercise of Institutionalized Persons,Virginia,https://www.justice.gov/media/1121221/dl?inline,Settlement Agreement (2019),religious_exercise_of_institutionalized_persons_virginia_settlement_agreement_2019,Media
Indigent Defense,Alabama,https://www.justice.gov/crt/case-document/varden-et-al-v-city-clanton-united-states-statement-interest,Statement of Interest (2015),indigent_defense_alabama_statement_of_interest_2015,Case Document
Indigent Defense,Alabama,https://www.justice.gov/media/1235526/dl?inline,Statement of Interest (2022),indigent_defense_alabama_statement_of_interest_2022,Media
Indigent Defense,Georgia,https://www.justice.gov/crt/about/spl/documents/np_soi_3-13-15.pdf,Statement of Interest (2015),indigent_defense_georgia_statement_of_interest_2015,PDF
Indigent Defense,New York,https://www.justice.gov/crt/about/spl/documents/hurrell_soi_9-25-14.pdf,Statement of Interest (2014),indigent_defense_new_york_statement_of_interest_2014,PDF
Indigent Defense,Virginia,https://www.justice.gov/crt/case-document/stinnie-v-holcomb-us-statement-interest,Statement of Interest (2016),indigent_defense_virginia_statement_of_interest_2016,Case Document
Indigent Defense,Washington,https://www.justice.gov/crt/about/spl/documents/wilbursoi8-14-13.pdf,Statement of Interest (2013),indigent_defense_washington_statement_of_interest_2013,PDF
Indigent Defense,Washington,https://www.justice.gov/crt/about/spl/documents/wilbur_decision_12-4-13.pdf,Decision (2013),indigent_defense_washington_decision_2013,PDF
